hashed_id,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
7fcac31738b5,67cf0925854179f0052981a2,APPROVED,Not Applicable,2025-03-10T15:45:49Z,2025-03-10T16:00:58Z,2025-03-10T16:01:10Z,2025-03-10T16:00:59Z,910,CLKQ470I,5247,English,37,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
f45bf62090df,67cf0926c9e0d80a7d3a8a99,APPROVED,Not Applicable,2025-03-10T15:45:49Z,2025-03-10T15:52:38Z,2025-03-10T15:52:49Z,2025-03-10T15:52:40Z,410,CLKQ470I,256,English,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
a18aba25fd4a,67cf09278e7cd01c3b60dc56,APPROVED,Not Applicable,2025-03-10T15:45:48Z,2025-03-10T15:51:57Z,2025-03-10T15:52:13Z,2025-03-10T15:51:58Z,369,CLKQ470I,4033,"English, Other",38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
8d846d1a323b,67cf092bb28f70c0ad6eaa99,APPROVED,Not Applicable,2025-03-10T15:48:39Z,2025-03-10T16:08:08Z,2025-03-10T16:08:09Z,2025-03-10T16:08:09Z,1170,CLKQ470I,1273,English,68,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
dac68e8d3791,67cf093243a6acd1dbc38863,APPROVED,Not Applicable,2025-03-10T15:46:50Z,2025-03-10T15:53:29Z,2025-03-10T15:53:29Z,2025-03-10T15:53:29Z,399,CLKQ470I,194,English,30,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
8f230990e588,67cf0934854179f0052981a7,APPROVED,Not Applicable,2025-03-10T15:47:07Z,2025-03-10T15:56:01Z,2025-03-10T15:56:08Z,2025-03-10T15:56:01Z,534,CLKQ470I,465,English,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
8df5439a04e0,67cf0936ce446c88603e2763,APPROVED,Not Applicable,2025-03-10T15:46:04Z,2025-03-10T15:52:40Z,2025-03-10T15:52:54Z,2025-03-10T15:52:41Z,397,CLKQ470I,6713,English,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
4ec608f21aa6,67cf094ae7f686ce2ae7e2b0,APPROVED,Not Applicable,2025-03-10T15:46:30Z,2025-03-10T15:53:36Z,2025-03-10T15:53:41Z,2025-03-10T15:53:37Z,426,CLKQ470I,4219,English,78,Female,White,United States,United States,United States,English,No,Part-Time
ede0b6785f03,67cf094c4bf0cc05b9bac5dc,APPROVED,Not Applicable,2025-03-10T15:47:08Z,2025-03-10T15:51:56Z,2025-03-10T15:52:03Z,2025-03-10T15:51:58Z,288,CLKQ470I,1336,English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
ba202528abb4,67cf094c6fc71af5a07f5b5c,APPROVED,Not Applicable,2025-03-10T15:49:31Z,2025-03-10T15:55:44Z,2025-03-10T15:55:50Z,2025-03-10T15:55:45Z,373,CLKQ470I,1776,English,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
8c49505c229c,67cf094d4ca0c09af7195a4b,APPROVED,Not Applicable,2025-03-10T15:46:27Z,2025-03-10T15:52:04Z,2025-03-10T15:52:09Z,2025-03-10T15:52:05Z,338,CLKQ470I,619,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
cc400c9bad9a,67cf0950448bc8cec5f3bf45,APPROVED,Not Applicable,2025-03-10T15:46:41Z,2025-03-10T15:53:37Z,2025-03-10T15:53:43Z,2025-03-10T15:53:37Z,416,CLKQ470I,613,English,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
067f77451606,67cf095083179ba7d6c33eaa,APPROVED,Not Applicable,2025-03-10T15:46:43Z,2025-03-10T15:55:49Z,2025-03-10T15:56:02Z,2025-03-10T15:55:50Z,547,CLKQ470I,7010,"English, Estonian",64,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
00c04b04322a,67cf095541a25eb0f1ddb5c9,APPROVED,Not Applicable,2025-03-10T15:46:44Z,2025-03-10T15:55:27Z,2025-03-10T15:55:34Z,2025-03-10T15:55:28Z,524,CLKQ470I,683,English,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
de8952d3b92c,67cf09583f89bc3bac3d4ed1,APPROVED,Not Applicable,2025-03-10T15:50:58Z,2025-03-10T15:57:22Z,2025-03-10T15:57:27Z,2025-03-10T15:57:23Z,385,CLKQ470I,3523,"English, Spanish",37,Male,White,United States,United States,United States,English,No,Part-Time
977f6e614c09,67cf095fcb320965a85f94b8,APPROVED,Not Applicable,2025-03-10T15:47:02Z,2025-03-10T15:52:32Z,2025-03-10T15:52:33Z,2025-03-10T15:52:34Z,330,CLKQ470I,2800,English,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5ba961673c71,67cf0968a22fb55cdfeb877c,APPROVED,Not Applicable,2025-03-10T15:46:58Z,2025-03-10T15:51:56Z,2025-03-10T15:51:59Z,2025-03-10T15:51:57Z,299,CLKQ470I,41,English,61,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
0157d0d908d9,67cf096ccb519fa4946740fa,APPROVED,Not Applicable,2025-03-10T15:47:01Z,2025-03-10T15:54:11Z,2025-03-10T15:54:15Z,2025-03-10T15:54:12Z,431,CLKQ470I,3565,English,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
147d7e8fb260,67cf096ea288239e3dc2eeea,APPROVED,Not Applicable,2025-03-10T15:47:03Z,2025-03-10T15:59:37Z,2025-03-10T15:59:39Z,2025-03-10T15:59:38Z,755,CLKQ470I,24,English,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
3768f1b2fa2d,67cf097467cfd34b2e70cae1,APPROVED,Not Applicable,2025-03-10T15:47:08Z,2025-03-10T15:54:20Z,2025-03-10T15:54:25Z,2025-03-10T15:54:20Z,433,CLKQ470I,316,English,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
457e12f1dba1,67cf097523bf6477020065b5,APPROVED,Not Applicable,2025-03-10T15:47:06Z,2025-03-10T15:53:26Z,2025-03-10T15:53:27Z,2025-03-10T15:53:26Z,380,CLKQ470I,1278,English,52,Male,White,United States,United States,Italy,English,No,Part-Time
285988cd4272,67cf0976e35d25f13810d6c4,APPROVED,Not Applicable,2025-03-10T15:47:22Z,2025-03-10T16:02:27Z,2025-03-10T16:02:29Z,2025-03-10T16:02:28Z,905,CLKQ470I,34,English,33,Female,White,United States,United States,United States,English,No,Full-Time
6ea5f781223c,67cf0978cadd28fa60daa141,APPROVED,Not Applicable,2025-03-10T15:47:13Z,2025-03-10T15:57:33Z,2025-03-10T15:57:39Z,2025-03-10T15:57:34Z,621,CLKQ470I,76,"Chinese, English",45,Female,Asian,Hong Kong,United States,United States,Chinese,No,Full-Time
4a05f604afc4,67cf097b74d305ca13b25df1,APPROVED,Not Applicable,2025-03-10T15:47:12Z,2025-03-10T15:53:44Z,2025-03-10T15:53:53Z,2025-03-10T15:53:45Z,392,CLKQ470I,275,English,22,Male,White,United States,United States,United States,English,No,Part-Time
fde96fc779e3,67cf097f23bf6477020065b9,APPROVED,Not Applicable,2025-03-10T15:47:17Z,2025-03-10T15:58:45Z,2025-03-10T15:58:46Z,2025-03-10T15:58:46Z,689,CLKQ470I,76,English,27,Male,Black,United States,United States,DATA_EXPIRED,English,DATA_EXPIRED,Part-Time
67c06c69d3c9,67cf09804ca0c09af7195a59,APPROVED,Not Applicable,2025-03-10T15:47:22Z,2025-03-10T15:59:07Z,2025-03-10T15:59:09Z,2025-03-10T15:59:08Z,705,CLKQ470I,2034,English,57,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6ef53680dcd8,67cf0981700ef1a00c2b6360,APPROVED,Not Applicable,2025-03-10T15:47:20Z,2025-03-10T15:52:29Z,2025-03-10T15:52:30Z,2025-03-10T15:52:31Z,309,CLKQ470I,988,English,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
43c4d752cdda,67cf0981aa43b13b6168ec0c,APPROVED,Not Applicable,2025-03-10T15:47:19Z,2025-03-10T15:53:43Z,2025-03-10T15:53:47Z,2025-03-10T15:53:44Z,385,CLKQ470I,6479,English,45,Female,White,United States,United States,United States,English,No,Full-Time
42ef7a4caee9,67cf098e95409496a46e6c1c,APPROVED,Not Applicable,2025-03-10T15:47:33Z,2025-03-10T15:57:49Z,2025-03-10T15:57:51Z,2025-03-10T15:57:50Z,617,CLKQ470I,628,English,29,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
d5ce0cda9c1b,67cf098f223bd69bbcb9c240,APPROVED,Not Applicable,2025-03-10T15:47:39Z,2025-03-10T15:53:51Z,2025-03-10T15:53:57Z,2025-03-10T15:53:55Z,373,CLKQ470I,1415,English,41,Female,White,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
690e780d29bb,67cf099a9a16efbf34548684,APPROVED,Not Applicable,2025-03-10T15:47:49Z,2025-03-10T15:54:41Z,2025-03-10T15:54:43Z,2025-03-10T15:54:41Z,412,CLKQ470I,3536,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
38f32446d511,67cf099b9a16efbf34548687,APPROVED,Not Applicable,2025-03-10T15:51:40Z,2025-03-10T16:02:53Z,2025-03-10T16:02:59Z,2025-03-10T16:02:54Z,673,CLKQ470I,5222,English,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
dbb75f4ce7df,67cf09a7b72aee678c8384bf,APPROVED,Not Applicable,2025-03-10T15:47:56Z,2025-03-10T15:56:27Z,2025-03-10T15:56:28Z,2025-03-10T15:56:27Z,512,CLKQ470I,2160,English,27,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6034c79e3b8e,67cf09aabd4c01bd4dc101f9,APPROVED,Not Applicable,2025-03-10T15:47:59Z,2025-03-10T15:52:09Z,2025-03-10T15:52:15Z,2025-03-10T15:52:10Z,251,CLKQ470I,3109,English,22,Female,White,United States,United States,United States,English,No,Part-Time
fd70ae5e8010,67cf09aeb625cc0bf5f1dfe5,APPROVED,Not Applicable,2025-03-10T15:48:17Z,2025-03-10T15:55:20Z,2025-03-10T15:55:28Z,2025-03-10T15:55:21Z,424,CLKQ470I,3892,"English, French",51,Female,White,United States,United States,United States,English,No,Part-Time
6c1b0408c911,67cf09aff8fd3728814d81de,APPROVED,Not Applicable,2025-03-10T15:48:05Z,2025-03-10T15:55:37Z,2025-03-10T15:55:38Z,2025-03-10T15:55:37Z,453,CLKQ470I,65,English,31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
050118113f9e,67cf09b3a135cc374bf1c4e4,APPROVED,Not Applicable,2025-03-10T15:51:53Z,2025-03-10T15:56:20Z,2025-03-10T15:56:26Z,2025-03-10T15:56:21Z,268,CLKQ470I,1327,"English, Other",35,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5d40119876ce,67cf09b51b47155894393654,APPROVED,Not Applicable,2025-03-10T15:48:12Z,2025-03-10T15:56:18Z,2025-03-10T15:56:19Z,2025-03-10T15:56:19Z,487,CLKQ470I,373,English,38,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
cf834b893657,67cf09ca07267a6cc46c3840,APPROVED,Not Applicable,2025-03-10T15:48:48Z,2025-03-10T15:56:00Z,2025-03-10T15:56:12Z,2025-03-10T15:56:01Z,433,CLKQ470I,570,English,51,Male,White,United States,United States,United States,English,No,Full-Time
d9a9a320da4e,67cf09cd61ad1463b23aab73,APPROVED,Not Applicable,2025-03-10T15:48:33Z,2025-03-10T15:56:26Z,2025-03-10T15:56:32Z,2025-03-10T15:56:26Z,473,CLKQ470I,38,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2bbc23f5af44,67cf09d1d9b4f00f8605f034,APPROVED,Not Applicable,2025-03-10T15:48:40Z,2025-03-10T15:54:26Z,2025-03-10T15:54:27Z,2025-03-10T15:54:26Z,346,CLKQ470I,406,English,31,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
47501c7da8d0,67cf09db45e2cf5d3bb357cf,APPROVED,Not Applicable,2025-03-10T15:48:52Z,2025-03-10T15:54:02Z,2025-03-10T15:54:05Z,2025-03-10T15:54:04Z,311,CLKQ470I,6897,English,38,Male,White,United States,United States,United States,English,No,Full-Time
91b662549176,67cf09e4582231762789de02,APPROVED,Not Applicable,2025-03-10T15:49:41Z,2025-03-10T15:58:03Z,2025-03-10T15:58:04Z,2025-03-10T15:58:04Z,503,CLKQ470I,6623,English,49,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6f11d971a210,67cf09e5ee0a84d1c56397e6,APPROVED,Not Applicable,2025-03-10T15:49:25Z,2025-03-10T16:00:35Z,2025-03-10T16:00:58Z,2025-03-10T16:00:36Z,671,CLKQ470I,6702,English,33,Female,White,United States,United States,United States,English,Yes,Full-Time
6c1096065830,67cf09e8e4240c08df9775cf,APPROVED,Not Applicable,2025-03-10T15:49:03Z,2025-03-10T15:55:52Z,2025-03-10T15:55:53Z,2025-03-10T15:55:53Z,409,CLKQ470I,5245,English,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
10ef2ee1ab4e,67cf09e9b28f70c0ad6eaabd,APPROVED,Not Applicable,2025-03-10T15:49:15Z,2025-03-10T15:55:33Z,2025-03-10T15:55:43Z,2025-03-10T15:55:35Z,379,CLKQ470I,4952,English,55,Female,White,United States,United States,United States,English,No,Part-Time
554dc69bb3bf,67cf09e9f67c83a8879475fa,APPROVED,Not Applicable,2025-03-10T15:49:14Z,2025-03-10T15:56:51Z,2025-03-10T15:56:52Z,2025-03-10T15:56:52Z,458,CLKQ470I,613,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
ef712b5a81e9,67cf09ea4a8064e0df8eb313,APPROVED,Not Applicable,2025-03-10T15:49:18Z,2025-03-10T15:55:54Z,2025-03-10T15:56:05Z,2025-03-10T15:55:55Z,397,CLKQ470I,3161,English,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
f194d201709f,67cf09ee86676a605559e664,APPROVED,Not Applicable,2025-03-10T15:49:07Z,2025-03-10T15:53:51Z,2025-03-10T15:54:04Z,2025-03-10T15:53:55Z,284,CLKQ470I,106,English,55,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
0aff176d89c4,67cf09eeae98c0d6113befa2,APPROVED,Not Applicable,2025-03-10T15:49:16Z,2025-03-10T16:02:29Z,2025-03-10T16:02:30Z,2025-03-10T16:02:29Z,793,CLKQ470I,256,English,34,Female,White,United States,United States,United States,English,No,Full-Time
229b984acbe1,67cf09f0c261cd1e468a31fa,APPROVED,Not Applicable,2025-03-10T15:51:32Z,2025-03-10T15:58:27Z,2025-03-10T15:58:28Z,2025-03-10T15:58:27Z,415,CLKQ470I,1296,English,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
f0f00f583ded,67cf09f8b1589b11601875de,APPROVED,Not Applicable,2025-03-10T15:49:21Z,2025-03-10T15:55:02Z,2025-03-10T15:55:03Z,2025-03-10T15:55:03Z,342,CLKQ470I,793,English,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
4656be56bfcd,67cf09fde99ee23b9816aa0a,APPROVED,Not Applicable,2025-03-10T15:49:46Z,2025-03-10T15:57:41Z,2025-03-10T15:57:44Z,2025-03-10T15:57:41Z,475,CLKQ470I,2070,English,50,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a27c1e42cdfe,67cf0a0f4046d3ace6afe197,APPROVED,Not Applicable,2025-03-10T15:54:16Z,2025-03-10T15:59:23Z,2025-03-10T15:59:30Z,2025-03-10T15:59:24Z,308,CLKQ470I,1958,English,21,Male,White,United States,United States,United States,English,Yes,Part-Time
51eab7231507,67cf0a15ed7af0527c0cb0bb,APPROVED,Not Applicable,2025-03-10T15:49:48Z,2025-03-10T15:56:43Z,2025-03-10T15:56:45Z,2025-03-10T15:56:43Z,415,CLKQ470I,473,English,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6277dc6c996e,67cf0a2a83cb934efd453cdc,APPROVED,Not Applicable,2025-03-10T15:50:08Z,2025-03-10T15:56:13Z,2025-03-10T15:56:16Z,2025-03-10T15:56:14Z,365,CLKQ470I,69,English,29,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
4d8cd100521a,67cf0a2dcffed7a9f56329a2,APPROVED,Not Applicable,2025-03-10T15:56:10Z,2025-03-10T16:03:39Z,2025-03-10T16:03:42Z,2025-03-10T16:03:40Z,449,CLKQ470I,3301,English,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
cc9d27e1e009,67cf0a2f84e297622716a96a,APPROVED,Not Applicable,2025-03-10T15:50:17Z,2025-03-10T15:56:13Z,2025-03-10T15:56:24Z,2025-03-10T15:56:14Z,356,CLKQ470I,984,English,50,Female,White,United States,United States,United States,English,No,Full-Time
33bf964a7681,67cf0a3011c5ad89524a21b8,APPROVED,Not Applicable,2025-03-10T15:50:15Z,2025-03-10T15:55:15Z,2025-03-10T15:55:16Z,2025-03-10T15:55:16Z,301,CLKQ470I,3095,English,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
7abb2dbe47db,67cf0a307a60a68a5368ec67,APPROVED,Not Applicable,2025-03-10T15:50:36Z,2025-03-10T15:57:08Z,2025-03-10T15:57:09Z,2025-03-10T15:57:09Z,393,CLKQ470I,2939,English,64,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
c3353f20b906,67cf0a3f842c6d208460dca3,APPROVED,Not Applicable,2025-03-10T15:50:27Z,2025-03-10T15:55:21Z,2025-03-10T15:55:32Z,2025-03-10T15:55:21Z,294,CLKQ470I,700,"English, Spanish",30,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
d98f7b199941,67cf0a4cba3ed70216ae3b2f,APPROVED,Not Applicable,2025-03-10T15:50:42Z,2025-03-10T15:58:54Z,2025-03-10T15:59:00Z,2025-03-10T15:58:55Z,492,CLKQ470I,983,English,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
9c2d56d37d3e,67cf0a4e2a77caee385b7ea9,APPROVED,Not Applicable,2025-03-10T15:52:26Z,2025-03-10T16:16:57Z,2025-03-10T18:26:42Z,2025-03-10T16:16:57Z,1471,NOCODE,108,English,31,Female,Black,United States,United States,United States,English,No,Full-Time
4908605222c1,67cf0a5537d0a4c0285020ea,APPROVED,Not Applicable,2025-03-10T15:51:04Z,2025-03-10T16:01:10Z,2025-03-10T16:01:16Z,2025-03-10T16:01:12Z,607,CLKQ470I,252,English,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
4c76f5403fd7,67cf0a57c507dd400b056471,APPROVED,Not Applicable,2025-03-10T15:51:21Z,2025-03-10T15:59:59Z,2025-03-10T16:00:02Z,2025-03-10T16:00:01Z,519,CLKQ470I,1525,English,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5362a29de1c5,67cf0a5c2d4d45ed189e85e2,APPROVED,Not Applicable,2025-03-10T15:50:57Z,2025-03-10T15:55:40Z,2025-03-10T15:55:46Z,2025-03-10T15:55:41Z,284,CLKQ470I,978,English,26,Female,White,United States,United States,United States,English,No,Full-Time
facbe8c97560,67cf0a5e98e1180d995a06f9,APPROVED,Not Applicable,2025-03-10T15:51:08Z,2025-03-10T16:03:40Z,2025-03-10T16:03:46Z,2025-03-10T16:03:41Z,753,CLKQ470I,19,"English, French, Spanish, Dutch",20,Female,Black,United States,United States,United States,English,Yes,Full-Time
939f5ab1dc0f,67cf0a5faadd3e6caa48f2b5,APPROVED,Not Applicable,2025-03-10T15:51:52Z,2025-03-10T15:58:27Z,2025-03-10T15:58:28Z,2025-03-10T15:58:28Z,395,CLKQ470I,5539,"English, Spanish",35,Male,White,Mexico,United States,United States,English,No,Full-Time
a3c3a5788273,67cf0a6952f68f996feb942c,APPROVED,Not Applicable,2025-03-10T15:51:12Z,2025-03-10T15:57:59Z,2025-03-10T15:58:02Z,2025-03-10T15:58:00Z,408,CLKQ470I,1925,English,44,Male,White,United States,United States,United States,English,No,Full-Time
a0fff7561b5c,67cf0a6be8b88baa66d86cc3,APPROVED,Not Applicable,2025-03-10T15:51:18Z,2025-03-10T16:00:56Z,2025-03-10T16:01:10Z,2025-03-10T16:00:57Z,578,CLKQ470I,2196,English,31,Female,Black,United States,United States,United States,English,No,Full-Time
82d93963ed91,67cf0a6c98e1180d995a06fb,APPROVED,Not Applicable,2025-03-10T15:51:13Z,2025-03-10T15:57:08Z,2025-03-10T15:57:08Z,2025-03-10T15:57:08Z,355,CLKQ470I,859,"Spanish, English",34,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
7e56176cf9c7,67cf0a6f63f310e652555598,APPROVED,Not Applicable,2025-03-10T15:51:20Z,2025-03-10T15:59:22Z,2025-03-10T15:59:26Z,2025-03-10T15:59:23Z,482,CLKQ470I,40,English,56,Female,White,United States,United States,United States,English,No,Full-Time
80ec653a708d,67cf0a6ff98c7887b8171479,APPROVED,Not Applicable,2025-03-10T15:51:21Z,2025-03-10T16:02:20Z,2025-03-10T16:02:21Z,2025-03-10T16:02:21Z,659,CLKQ470I,541,English,29,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
3a49d5f42f97,67cf0a79c7f23fedd8871daf,APPROVED,Not Applicable,2025-03-10T15:51:41Z,2025-03-10T16:02:10Z,2025-03-10T16:02:11Z,2025-03-10T16:02:11Z,630,CLKQ470I,2432,English,50,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
90d92bf5682f,67cf0a84f98c7887b8171480,APPROVED,Not Applicable,2025-03-10T15:51:38Z,2025-03-10T16:20:59Z,2025-03-10T16:21:05Z,2025-03-10T16:21:00Z,1761,CLKQ470I,197,English,55,Female,White,United States,United States,United States,English,No,Full-Time
f24a5ba8b405,67cf0a867bf3027742898231,APPROVED,Not Applicable,2025-03-10T15:51:47Z,2025-03-10T15:59:50Z,2025-03-10T16:00:02Z,2025-03-10T15:59:51Z,484,CLKQ470I,6838,English,66,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
c8d7ae805bab,67cf0a869de69719a26d3a5f,APPROVED,Not Applicable,2025-03-10T15:51:42Z,2025-03-10T16:00:03Z,2025-03-10T16:00:04Z,2025-03-10T16:00:06Z,502,CLKQ470I,4440,English,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
92dac969721e,67cf0a909eaa4ec4b4661a41,APPROVED,Not Applicable,2025-03-10T15:52:02Z,2025-03-10T15:55:42Z,2025-03-10T18:27:56Z,2025-03-10T15:55:43Z,221,CLKQ470I,222,"English, Korean",18,Male,Asian,United States,United States,United States,English,Yes,Other
c4108bebd806,67cf0a90cb519fa49467413d,APPROVED,Not Applicable,2025-03-10T15:51:55Z,2025-03-10T15:56:43Z,2025-03-10T15:56:50Z,2025-03-10T15:56:44Z,289,CLKQ470I,773,English,49,Male,White,United States,United States,United States,English,No,Full-Time
1d08dc488c61,67cf0a95b28f70c0ad6eaade,APPROVED,Not Applicable,2025-03-10T15:52:27Z,2025-03-10T15:58:43Z,2025-03-10T15:58:44Z,2025-03-10T15:58:43Z,376,CLKQ470I,995,"English, Spanish",30,Female,Other,United States,United States,United States,Spanish,No,Part-Time
862c98f8c37b,67cf0a95dcc016830753e52a,APPROVED,Not Applicable,2025-03-10T15:52:11Z,2025-03-10T16:00:51Z,2025-03-10T16:01:07Z,2025-03-10T16:00:53Z,521,CLKQ470I,2039,"English, Chinese",24,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
cbc3db169d17,67cf0a983d6c7f3aa3fbca4e,APPROVED,Not Applicable,2025-03-10T15:52:00Z,2025-03-10T15:59:50Z,2025-03-10T15:59:51Z,2025-03-10T15:59:50Z,470,CLKQ470I,1990,English,49,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4b3f8a951d23,67cf0a9a7b2f38d70002ad4a,APPROVED,Not Applicable,2025-03-10T15:52:00Z,2025-03-10T15:57:47Z,2025-03-10T15:57:54Z,2025-03-10T15:57:48Z,347,CLKQ470I,175,English,36,Female,White,United States,United States,United States,English,No,Part-Time
e5f29960ebcc,67cf0a9d9a8e623ae1a5bd3a,APPROVED,Not Applicable,2025-03-10T15:52:16Z,2025-03-10T16:07:15Z,2025-03-10T16:07:17Z,2025-03-10T16:07:16Z,900,CLKQ470I,1604,English,36,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
51a5ef1ffdf6,67cf0a9f67cfd34b2e70cb42,APPROVED,Not Applicable,2025-03-10T15:52:11Z,2025-03-10T16:31:43Z,2025-03-10T16:31:49Z,2025-03-10T16:31:44Z,2372,CLKQ470I,151,English,37,Female,White,United States,United States,United States,English,Yes,Part-Time
836cb6834750,67cf0aa5db1e761cee6329bb,APPROVED,Not Applicable,2025-03-10T15:52:21Z,2025-03-10T16:00:39Z,2025-03-10T16:01:00Z,2025-03-10T16:00:39Z,498,CLKQ470I,389,English,31,Female,White,United States,United States,United States,English,No,Full-Time
61530e183044,67cf0aa82f57707a43f3bffb,APPROVED,Not Applicable,2025-03-10T15:52:17Z,2025-03-10T15:56:13Z,2025-03-10T18:27:08Z,2025-03-10T15:56:14Z,237,CLKQ470I,215,English,46,Male,White,United States,United States,United States,English,No,Full-Time
5fd5e96f5ad2,67cf0aab229822434560c1a9,APPROVED,Not Applicable,2025-03-10T15:52:40Z,2025-03-10T16:10:19Z,2025-03-10T16:10:20Z,2025-03-10T16:10:19Z,1060,CLKQ470I,465,English,77,Female,White,United States,United States,Poland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1fe6eb490eef,67cf0aad504e47dae64d5076,APPROVED,Not Applicable,2025-03-10T15:52:24Z,2025-03-10T16:03:27Z,2025-03-10T16:03:38Z,2025-03-10T16:03:28Z,664,CLKQ470I,947,English,43,Female,White,United States,United States,United States,English,Yes,Full-Time
9897d807b3f7,67cf0ab84697976cd94fe429,APPROVED,Not Applicable,2025-03-10T15:52:33Z,2025-03-10T16:07:44Z,2025-03-10T16:07:46Z,2025-03-10T16:07:45Z,912,CLKQ470I,16,English,26,Female,White,United Kingdom,United States,United States,English,No,Part-Time
ca1055b7c823,67cf0abea214650dc2fb9c40,APPROVED,Not Applicable,2025-03-10T15:53:08Z,2025-03-10T16:11:35Z,2025-03-10T16:11:38Z,2025-03-10T16:11:35Z,1107,CLKQ470I,1366,English,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
d1bcfe21e35f,67cf0acc47eacba9bd481336,APPROVED,Not Applicable,2025-03-10T15:52:50Z,2025-03-10T16:02:32Z,2025-03-10T16:02:34Z,2025-03-10T16:02:33Z,582,CLKQ470I,1112,English,31,Male,Black,United States,United States,United States,English,No,Full-Time
